prog_id,target_name,target_id
107,P-73_0594,33787
86,P-73_0594A,33787
86,P-73_0594B,33786
107,P-73_0594B,33786
107,P-73_0832,33792
107,P-73_1329,33795
107,P-73_1389,33797
107,P-73_1409,33785
86,P-73_2192AB,33780
86,P-73_2192C,33781
107,P-73_2260,33775
107,P-73_2287,33777
107,P-74_0088,33791
107,P-74_0374,33800
107,P-74_0509,33802
107,P-74_0575,33810
86,P-74_0575AB,33810
107,P-74_0751,33807
107,P-74_1218,33806
107,P-74_1663,33796
107,P-74_1933,33789
107,P-75_0123,33799
107,P-75_0552,33825
107,P-75_0660,33827
107,P-75_1361,33817
107,P-75_1398,33809
86,P-75_1398A,33809
86,P-75_1398B,33808
107,P-75_1398B,33808
107,P-75_1537,33815
107,P-75_1564,33813
86,P-75_1644A,33814
86,P-75_1644B,33811
107,P-75_1716,33816
107,P-75_1748,33804
86,P-75_1748A,33804
86,P-75_1748B,33803
107,P-75_1748B,33803
107,P-76_0081,33823
107,P-76_0082,33822
107,P-76_0247,33826
107,P-76_0269,33821
107,P-76_1163,33828
107,P-76_1186,33824
107,P-76_1436,33829
107,P-76_1504,33818
107,P-77_0010,33833
107,P-77_0047,33830
107,P-77_0131,33832
107,P-77_0503,33838
86,P-77_0503A,33838
86,P-77_0503B,33839
107,P-77_0503B,33839
86,P-77_0507A,33843
107,P-77_0602,33840
107,P-77_0614,33845
107,P-77_0824,33846
107,P-77_0886,33842
107,P-77_1249,33836
107,P-77_1314,33841
107,P-78_0226,33847
107,P-78_0711,33855
107,P-78_0795,33857
107,P-78_0934,33849
107,P-78_1070AB,33853
107,P-78_1317,33848
107,P-78_1473,33835
107,P-79_0051,33854
107,P-79_0340,33859
107,P-79_0844,33864
86,P-79_0844A,33864
86,P-79_0844B,33863
107,P-79_0845,33863
107,P-79_0960,33858
107,P-79_1026,33856
107,P-79_1205,33852
107,P-80_0509,33876
86,P-80_0509AB,33876
107,P-80_0881,33869
107,P-80_0904,33866
107,P-80_1078,33862
107,P-81_0009,33870
107,P-81_0104,33872
86,P-81_0104AB,33872
107,P-81_0312,33878
107,P-81_0853,33873
107,P-81_0954,33871
107,P-82_0037,33882
86,P-82_0037A,33883
107,P-82_0037A,33883
86,P-82_0037AB,33882
86,P-82_0037B,33881
107,P-82_0037B,33881
107,P-82_0046,33880
107,P-82_0536,33889
86,P-82_0536A,33889
86,P-82_0536B,33888
107,P-82_0536B,33888
107,P-82_0561,33885
107,P-82_0843,33879
107,P-83_0027,33886
107,P-83_0087,33887
107,P-83_0105AB,33890
107,P-83_0336,33891
86,P-83_0336A,33891
86,P-83_0336B,33892
107,P-83_0336B,33892
107,P-83_0756,33884
107,P-84_0560,33893
107,P-85_0061,33897
107,P-86_0008,33898
86,P-86_0008A,33898
107,P-86_0010,33899
107,P-86_0105,33900
107,P-86_0278,33901
107,P-87_0295,33902
107,P-88_0002,33904
107,P-88_0071,33908
107,P-88_0074,33907
107,P-88_0169,33905
54,P101,19588
14,P10185,20363
14,P1037,25137
14,P10441,20385
14,P10463,20386
14,P10472,20365
54,P10472,20365
27,P1076,25463
42,P1076,25463
14,P1219,19661
54,P1219,19661
14,P1226,19668
27,P1241,25257
14,P1259,19844
27,P1270,25631
27,P1319,25256
27,P1374,25390
54,P1379,19687
14,P1391,25322
27,P1391,25322
27,P1393,25490
27,P1394,25532
27,P1404,25530
42,P1404,25530
27,P1412,25834
42,P1412,25834
14,P1412_Prj14,19664
27,P1423,25476
14,P143?,19592
14,P1455,25378
27,P1455,25378
27,P1457,25131
42,P1457,25131
27,P1459,25435
14,P1467,25446
14,P1469,25428
27,P1469,25428
27,P1470,25510
14,P1474,25095
14,P1477,25430
27,P1477,25430
14,P1484,25426
27,P1484,25426
42,P1484,25426
27,P1492,25479
27,P1510,25492
27,P1519,25557
42,P1519,25557
14,P1540,25437
27,P1540,25437
42,P1540,25437
14,P1541,25468
27,P1541,25468
14,P1562,19709
14,P1575,25353
27,P1575,25353
14,P1587,25449
27,P1587,25449
14,P160,19564
27,P1626,25605
27,P1633,25429
27,P1649,25520
42,P1649,25520
14,P1659,25400
27,P1659,25400
42,P1659,25400
27,P1659SH,25401
14,P1661,19688
27,P1684,25397
27,P1685,25453
27,P1694,25433
27,P16SH02,25402
27,P16SH05,25403
27,P16SH10,25404
27,P16SH75,25405
27,P1704,25467
27,P1712,25286
27,P1727,25498
14,P1736,25304
27,P1736,25304
27,P1738,25491
27,P1745,25451
27,P1746,25454
42,P1746,25454
14,P1747,25477
27,P1747,25477
27,P1754,25442
14,P1771,25412
27,P1771,25412
42,P1771,25412
14,P1773,25497
27,P1773,25497
14,P1784,25413
27,P1784,25413
14,P1785,25462
27,P1785,25462
14,P1787,25580
27,P1787,25580
42,P1787,25580
14,P1795,19732
27,P1799,25347
27,P1800,25458
27,P1807,25416
27,P1808,25415
27,P1817,25184
42,P1817,25184
27,P1819,25380
27,P1826,25440
14,P1827,25504
27,P1827,25504
27,P1828,25549
14,P1836,25361
27,P1836,25361
27,P1837,25376
27,P1840,25385
27,P1842,25391
42,P1842,25391
27,P1846,25546
27,P1862,25394
27,P1864,25409
27,P1864SH,25398
27,P1869,25422
27,P1870,25421
27,P1884,25372
27,P1885,25374
14,P1891,19741
27,P1895,25431
27,P1896,25432
14,P1898,25547
27,P1898,25547
27,P1907,25363
14,P1910,25387
27,P1910,25387
27,P1911,25395
42,P1911,25395
27,P1922,25367
27,P1923,25368
14,P1925,25384
27,P1925,25384
42,P1925,25384
27,P1937,25364
27,P1953,25305
42,P1953,25305
14,P1955,25323
27,P1955,25323
27,P1956,25373
27,P1961,25423
14,P1962,25465
27,P1962,25465
14,P1972,25366
27,P1972,25366
27,P1973,25424
27,P1974,25444
14,P1975,25469
27,P1975,25469
27,P1994,25466
14,P1996,25602
14,P2001,25503
27,P2001,25503
27,P2008,25418
27,P2011,25441
27,P2021,25339
27,P2022,25502
27,P2030,25328
27,P2032,25425
27,P2033,25480
27,P2036,25601
27,P2046,25447
27,P2047,25464
27,P2069,25516
27,P2076,25436
27,P2084,25306
42,P2084,25306
27,P2086,25521
27,P2097,25461
27,P2100,25506
27,P2133,25411
27,P2157,25473
27,P2164,25365
27,P2167,25489
14,P2174,25331
27,P2174,25331
27,P2217,25349
27,P2246,25346
27,P2247,25493
27,P2252,25280
27,P2343,25482
14,P2382,19754
54,P2382,19754
27,P2404,25417
14,P242,19586
14,P2423,25103
14,P2441,25104
27,P2441,25104
42,P2441,25104
14,P2442,25494
27,P2443,25253
14,P2445,25254
27,P2445,25254
42,P2445,25254
54,P2449,19785
27,P2466,25607
14,P2486,25311
27,P2486,25311
27,P2494,25673
54,P250,19589
14,P2588,19805
14,P2746,19786
14,P2752,25787
14,P3-10E,13228
14,P3-10W,13225
14,P330,19584
14,P3428,19853
54,P3428,19853
14,P3545,19859
54,P3557,19880
14,P377,19615
14,P402,19618
14,P4071,19913
54,P4071,19913
54,P4112,19903
54,P4384,19937
54,P4424,19929
14,P4458,19938
14,P4863,19978
54,P4863,19978
32,P4BS133,12237
14,P5135,20032
54,P5137,20012
14,P5211,20035
14,P5610,20042
14,P5849,20068
54,P5849,20068
27,P59+84,25406
54,P5917,20063
54,P6321,20121
14,P6531,20140
54,P6531,20140
14,P6623,20117
54,P6695,20149
14,P6782,20134
54,P6821,20171
14,P7300,20175
54,P7300,20175
14,P732,19638
54,P7321,20177
14,P7417,20202
14,P7507,20187
54,P7851,20213
14,P7871,20200
54,P7871,20200
14,P8201,20246
54,P8201,20246
54,P8207,20226
14,P8951,20268
54,P9392,20302
54,P9645,20334
14,P9861,20315
54,P9861,20315
14,PCyg,16040
32,PCyg,16040
14,PELS113,10091
14,PELS115,10088
97,PER1-02597,16766
14,PG0026,5136
56,PHICYG,12732
97,PHICYG,12732
14,PHIPER,20581
14,PHL957,5140
14,PISCO,30425
32,PL4BS34,12235
32,PL4BS39,12230
14,PMS1,9747
35,PMS1,9747
14,PMS10NE,10730
35,PMS10NE,10730
14,PMS11,8744
35,PMS11,8744
35,PMS12NE,8809
35,PMS12SW,8808
14,PMS13,9005
35,PMS13,9005
14,PMS17,6643
35,PMS17,6643
14,PMS18,6838
35,PMS18,6838
14,PMS19,6777
35,PMS19,6777
14,PMS2,9794
35,PMS2,9794
14,PMS20,11583
35,PMS20,11583
35,PMS21SE,11588
35,PMS22NE,6792
35,PMS22SW,6786
14,PMS23,7072
35,PMS23,7072
35,PMS24,6987
14,PMS27,7246
35,PMS27,7246
14,PMS28,7118
35,PMS28,7118
14,PMS29NE,7154
35,PMS29NE,7154
14,PMS29SW,7155
35,PMS29SW,7155
35,PMS3,10813
14,PMS30NE,7250
35,PMS30NE,7250
14,PMS30SW,7251
35,PMS30SW,7251
14,PMS32,7360
35,PMS32,7360
14,PMS33,7291
35,PMS33,7291
35,PMS36NE,12845
35,PMS36SW,12846
14,PMS37,12819
35,PMS37,12819
14,PMS38N,12838
35,PMS38N,12838
14,PMS38S,12834
35,PMS38S,12834
14,PMS39,10069
35,PMS39,10069
14,PMS41NE,13561
35,PMS41NE,13561
14,PMS41SW,13560
35,PMS41SW,13560
14,PMS45,8763
35,PMS45,8763
14,PMS5,10166
35,PMS5,10166
14,PMS56,6714
35,PMS56,6714
14,PMS58NE,7101
35,PMS58NE,7101
14,PMS58SW,7102
35,PMS58SW,7102
14,PMS62NW,11205
35,PMS62NW,11205
14,PMS62SE,11206
35,PMS62SE,11206
14,PMS67,2945
14,PMS73,2965
35,PMS78,2832
14,PMS7NW,10653
35,PMS7NW,10653
14,PMS7SE,10651
35,PMS7SE,10651
35,PMS8,10778
14,PMS8N,10779
35,PMS8N,10779
14,PMS8S,10777
35,PMS8S,10777
14,PMS9E,10914
35,PMS9E,10914
14,PMS9W,10912
35,PMS9W,10912
80,PPM001233,23753
80,PPM025176,22557
80,PPM027662,20715
80,PPM030600,22569
80,PPM037676,20572
80,PPM039337,20571
80,PPM062061,18397
80,PPM092883,9796
80,PPM093057,8400
80,PPM110387,12621
80,PPM139267,6947
80,PPM144683,874
80,PPM154165,2399
80,PPM182211,26602
80,PPM232639,28445
80,PPM250841,30944
80,PPM250841AB,30943
80,PPM250841B,30941
80,PPM700186,11
100,PPM706067,23966
80,PPM720278,29136
80,PPM723317,28153
80,PPM728412,29725
105,PXGem,9603
105,PYGem,10588
105,PZGem,5649
14,PZMON,363
105,PZMon,363
105,PZTel,33126
1,Pels069,8737
1,Pels114,9514
1,Pels115,10088
1,Pels121,9629
1,Pels135,7851
1,Pels143,11078
1,Pels146,7871
1,Pels162,9750
1,Pels189,9728
97,Per1-02597,16767
97,Per1-06445,14976
97,Per1-06914,16130
97,Per1-12678,14662
105,PhiDra,23378
105,PhiHer,18632
105,PiCas,19321
105,PiSco,30425
105,QQGem,6613
105,QQPeg,2493
105,QRHya,32184
105,QSSer,25240
105,QUAnd,17521
105,QZSge,7415
129,R0d525 .80,15042
129,R0d617 .53,17949
2,R10,4748
61,R1035,4559
61,R1046,23795
61,R116,4525
2,R13,3141
14,R1343,20748
14,R1354,14168
32,R1403,5429
2,R146,7956
14,R1554,21072
2,R171,4423
32,R1796,30397
61,R189,26817
32,R2059,29461
2,R212,6924
32,R2141,13828
32,R2141-B,13819
2,R239,7920
2,R29,4723
2,R3,6551
2,R317,3627
2,R319,3400
2,R366,7690
2,R389,3646
2,R397,8257
2,R41,6094
61,R471,27430
32,R508,6881
2,R58,3164
61,R636,3446
2,R66,5184
61,R740,25017
61,R763,25803
61,R818,29617
61,R855,27957
105,RAql,2591
45,RAqr,28227
105,RAur,21290
105,RBoo,11125
105,RCMa,28541
14,RCRB,11721
105,RCVn,16611
73,RCWTTS-1,1022
73,RCWTTS-10,3505
92,RCWTTS-10,3505
73,RCWTTS-100,60
73,RCWTTS-12,1452
73,RCWTTS-12W,1453
73,RCWTTS-15,315
73,RCWTTS-16,1971
73,RCWTTS-18,4994
73,RCWTTS-1B,1021
73,RCWTTS-2,769
73,RCWTTS-20,1732
92,RCWTTS-20,1732
73,RCWTTS-25,2368
73,RCWTTS-26,3827
73,RCWTTS-28,2736
73,RCWTTS-29,1627
92,RCWTTS-29,1627
73,RCWTTS-3,779
92,RCWTTS-3,779
73,RCWTTS-30,1024
73,RCWTTS-32,365
73,RCWTTS-32SE,364
73,RCWTTS-33,2105
73,RCWTTS-34,3485
73,RCWTTS-35,4639
73,RCWTTS-36,1940
73,RCWTTS-37,3543
73,RCWTTS-39,688
73,RCWTTS-4,786
73,RCWTTS-41,773
73,RCWTTS-43,3312
73,RCWTTS-44,4669
92,RCWTTS-44,4669
73,RCWTTS-45,3335
73,RCWTTS-45E,3336
73,RCWTTS-46,3613
73,RCWTTS-47,239
92,RCWTTS-47,239
73,RCWTTS-48,586
73,RCWTTS-49,1641
73,RCWTTS-5,388
92,RCWTTS-5,388
73,RCWTTS-50,739
73,RCWTTS-51,1459
92,RCWTTS-51,1459
73,RCWTTS-52,2726
73,RCWTTS-53,3617
73,RCWTTS-54,3965
73,RCWTTS-56,1736
92,RCWTTS-56,1736
73,RCWTTS-57,2094
73,RCWTTS-59,2906
92,RCWTTS-59,2906
73,RCWTTS-6,940
92,RCWTTS-6,940
73,RCWTTS-60,1201
92,RCWTTS-60,1201
73,RCWTTS-61,2149
73,RCWTTS-62,3177
92,RCWTTS-62,3177
73,RCWTTS-63,2338
73,RCWTTS-65,2363
73,RCWTTS-66,1194
73,RCWTTS-67,2986
73,RCWTTS-69,1896
73,RCWTTS-7,1169
92,RCWTTS-7,1169
73,RCWTTS-70,803
73,RCWTTS-72,1984
73,RCWTTS-74,3482
73,RCWTTS-75,5037
73,RCWTTS-76,3553
73,RCWTTS-83,3352
73,RCWTTS-85,4574
73,RCWTTS-86,4727
73,RCWTTS-88,3647
73,RCWTTS-89,4651
73,RCWTTS-90,4832
73,RCWTTS-91,1677
73,RCWTTS-92,26778
73,RCWTTS-93,1253
73,RCWTTS-94,2288
73,RCWTTS-95,981
73,RCWTTS-96,349
73,RCWTTS-97,1048
73,RCWTTS-98,24204
73,RCWTTS-99,23836
105,RCas,20740
105,RCet,23798
105,RCnc,4089
105,RCol,31112
105,RCom,7495
105,RCrB,11721
105,RCrV,29253
105,RDel,2901
105,RDra,23144
83,RE1925-566,33367
9,RED-1,15289
73,REJ053753A,781
73,REJ053753B,778
14,RGO9799,13455
56,RHOCAS,22143
75,RHOCAS,22143
14,RHOLEO,3011
14,RHOOPH,30006
56,RHOPER,16343
111,RHOPER,16343
2,RHY355,7648
2,RHY88AB,8382
2,RHY88E,8383
2,RHY88W,8384
105,RHya,29988
14,RLEO,3910
105,RLMi,14450
56,RLYR,18230
111,RLYR,18230
105,RLeo,3910
105,RLyr,18230
14,RMON,2766
105,RMon,2766
64,ROS0004,24550
64,ROS0008,357
64,ROS0016,328
64,ROS0019,381
64,ROS0020,360
64,ROS0020B,361
64,ROS0022,437
64,ROS0025,491
64,ROS0035,24444
64,ROS0056,423
64,ROS0060,347
64,ROS0061,24637
64,ROS0062,441
64,ROS0064,24592
64,ROS0067A,403
64,ROS0069,24413
64,ROS0074,24437
64,ROS0084,24736
64,ROS0087,24640
64,ROS0132,24633
64,ROS0160,52
64,ROS0168,25199
64,ROS0172,25070
64,ROS0186NE,780
64,ROS0186SW,775
64,ROS0227,3317
64,ROS0230,3268
64,ROS0231,3190
64,ROS0240,24913
64,ROS0248,2997
64,ROS0249,3329
64,ROS0258,801
105,ROph,28445
105,RPeg,3568
105,RPsc,874
19,RR-Gem,13113
105,RRAql,24358
19,RRCET,402
105,RRCet,402
56,RRGem,13113
105,RRHya,30136
19,RRLYR,17870
105,RRLib,28993
105,RRLyn,21829
105,RRLyr,17870
105,RROph,29305
105,RROri,6302
105,RRPer,20715
105,RRSco,31473
105,RRSgr,31109
105,RSAql,26176
14,RSBOO,13457
19,RSBOO,13457
105,RSBoo,13457
56,RSCNC,13151
111,RSCNC,13151
44,RSCVN,15011
105,RSCVn,15011
105,RSCnc,13151
105,RSEri,29035
105,RSHer,9193
105,RSHya,31007
105,RSLib,29935
14,RSOph,25867
45,RSOph,25867
38,RSPUP,32188
105,RSPeg,5545
105,RSPup,32188
105,RSVir,1388
105,RSer,5748
14,RSge,6484
105,RSgr,29262
14,RTAUR,12921
105,RTAnd,21165
105,RTAql,4086
105,RTAqr,29828
105,RTAur,12921
105,RTBoo,15231
105,RTCep,23028
105,RTCyg,19989
105,RTEri,28464
98,RTLac,18209
105,RTLep,30038
105,RTLyn,15843
105,RTOph,3795
14,RTSER,27305
105,RTSer,27305
105,RTau,3432
105,RTri,14367
19,RU-Cet,28407
105,RUAql,5036
105,RUAur,15816
32,RUCNC,9510
105,RUCam,23296
105,RUCap,29773
105,RUCet,28407
14,RUCnc,9510
105,RUHer,10367
105,RUHya,31056
105,RULib,28234
105,RUMa,23250
19,RUPSC,10018
105,RUPsc,10018
19,RUSCL,30275
105,RUScl,30275
19,RV-Cap,28215
19,RV-Uma,21376
75,RVCOL,31513
105,RVCap,28215
105,RVCas,19471
105,RVCol,31513
98,RVLib,28937
105,RVPeg,12914
105,RVSer,27311
75,RVTAU,10908
105,RVTau,10908
105,RVUMa,21376
105,RVir,2210
19,RW-Dra,22239
19,RW-TrA,33675
19,RWARI,6907
32,RWARI_E,6905
14,RWAUR,12873
53,RWAUR,12873
14,RWAURB,12874
105,RWAri,6907
105,RWAur,12873
19,RWCNC,12270
105,RWCnc,12270
105,RWCom,11114
105,RWDra,22239
105,RWGem,9283
14,RWHYA,30335
45,RWHya,30335
84,RWLAC,20298
14,RWLEO,2865
105,RWLac,20298
105,RWLeo,2865
105,RWLyr,18125
105,RWTrA,33675
19,RX-Col,32482
38,RXAUR,16758
105,RXAur,16758
65,RXCAS,23187
105,RXCas,23187
105,RXCol,32482
105,RXMon,25054
105,RXOph,1660
105,RXSgr,29136
105,RXTau,2617
105,RXVul,9401
19,RY-Col,32773
105,RYAnd,16641
19,RYCOM,9361
105,RYCet,29567
105,RYCol,32773
105,RYCom,9361
105,RYOph,1121
75,RYSGR,32007
105,RYSgr,32007
14,RYTAU,11965
53,RYTAU,11965
105,RYTau,11965
122,RYTau,11965
56,RZARI,7280
111,RZARI,7280
105,RZAqr,25982
105,RZAri,7280
19,RZCEP,23040
105,RZCas,23293
105,RZCep,23040
98,RZCnc,13468
14,RZEQU,3272
32,RZEQU,3272
105,RZEqu,3272
19,RZLYR,13807
105,RZLyr,13807
105,RhoPup,30174
129,S      .40,5493
14,S-R9,30186
32,S001732,23690
14,S006990,23392
14,S008841,23541
34,S011983,22984
14,S015472,22849
34,S015472,22849
34,S021657,21866
34,S021738,22014
42,S023229,21479
34,S031092,22514
34,S031160,22520
32,S031900,20572
80,S033127,21065
34,S036242,18520
34,S036250,18512
14,S038652,19751
34,S043285,19834
34,S043396,18845
34,S043627,18009
34,S045246,19137
14,S051027,18910
32,S055158,15898
14,S059821,16252
32,S060004,13099
34,S063499,12809
54,S065424,16008
34,S065595,13727
14,S069288,14898
54,S069288,14898
14,S069313,13508
54,S069313,13508
42,S070629,14315
14,S071720,16390
54,S071720,16390
61,S074088,9845
116,S074088,9845
56,S074155,10889
32,S074997,12177
14,S075653,8897
34,S076206,10321
34,S076588,9217
42,S080992,10552
42,S081369,9397
14,S082651,9060
34,S082651,9060
34,S083312,12396
14,S086451,9486
54,S086451,9486
14,S087296,10394
14,S087447,8192
32,S088401,11148
54,S088416,9484
54,S089972,9208
14,S093339,3775
14,S093352,5068
14,S093375,4976
14,S093421,3711
14,S093422,4846
14,S093479,3968
14,S100206,7643
34,S100592,3665
14,S101027,6318
34,S101299,6306
14,S101380,6867
14,S101565,3293
34,S101758,4880
14,S101886,6101
14,S104504,5945
54,S104504,5945
14,S104533,3572
54,S104533,3572
14,S104744,5508
54,S105278,3626
54,S105303,7965
14,S105320,6300
54,S105320,6300
15,S105417,3637
77,S105417,3637
32,S106342,5153
32,S107923,5745
14,S108170,6767
14,S108216,5731
14,S108392,5680
14,S108432,7441
14,S108478,7954
61,S109871,2213
116,S109871,2213
14,S111689,2336
14,S112868,2982
14,S112923,3187
35,S113108,3013
14,S114023,1439
14,S118095,2520
14,S119116,2919
14,S119414,2824
14,S120155,820
14,S120251,3179
32,S120251,3179
14,S120412,222
116,S121258,1510
14,S121362,1535
32,S122182,100
118,S122332,244
32,S122465,831
14,S122466,611
32,S122466,611
118,S122652,1313
24,S123187,1199
45,S124414,42
54,S124432,1912
14,S124505,2252
34,S124835,1890
34,S124835B,1887
15,S125806,3062
77,S125806,3062
118,S125916,2056
118,S126276,1508
34,S127114,220
118,S127141,2174
34,S128329,752
34,S128427,892
15,S128872,26286
15,S129772,24166
32,S130362,25065
34,S130860,25488
14,S13185,23032
34,S132170,24817
34,S132211,24886
34,S132259,24822
14,S132359,25665
118,S133165,25478
34,S133424,24716
24,S138582,25604
32,S138591,23953
15,S138815,24788
76,S138815,24788
14,S138910,23948
24,S138910,23948
34,S139010,24064
24,S139053,24078
14,S139405,26320
118,S141333,24589
118,S141740,24146
14,S14241,23091
14,S145866,25371
118,S147600,27548
15,S148474,27417
77,S148474,27417
24,S149702,27821
14,S149776,27594
14,S149777,27595
14,S149831,27436
118,S150685,27142
14,S15379,22811
118,S15730,23090
14,S158018,28517
14,S158436,27357
15,S160955,27662
14,S161343,26888
14,S161571,29213
34,S164461,27391
14,S164825,26739
118,S164894,27809
15,S165604,27863
60,S165604,27863
77,S165604,27863
118,S166200,30351
32,S170068,29586
118,S176028,29618
61,S180920,30010
116,S180920,30010
15,S183072,29824
118,S183555,30926
14,S186294,29748
14,S186305,29698
118,S187166,31160
15,S189226,29724
77,S189226,29724
14,S191715,29781
32,S191715,29781
61,S206470,31907
116,S206470,31907
118,S214644,31235
24,S22070,21615
32,S29607,22132
29,S30004,21976
29,S30014,22090
32,S31623,20465
14,S36620,19793
32,S38289,18418
32,S38493,19387
14,S38817,20120
34,S43629,18490
118,S44104,18678
14,S46626,17578
14,S46640,17568
14,S46806,17262
14,S46850,17884
14,S49438,17215
32,S49438,17215
32,S52516,20317
14,S52626,18265
14,S53725,15859
118,S56455,14420
15,S58912,15879
14,S59032,12674
14,S61909,16547
14,S62101,13658
14,S62225,16184
14,S62236,13005
14,S62433,14769
14,S62883,16448
14,S62884,16475
14,S63020,13332
118,S63020,13332
14,S63037,13339
14,S65201,14600
15,S66050,13200
15,S66051,13208
14,S67164,14054
14,S67265,14542
32,S69072,15529
14,S72344,15719
32,S72581,15799
32,S74175B,8541
15,S75179,12597
14,S75532,11522
14,S75886,8503
35,S76411A,8875
92,S76411A,8875
35,S76411B,8873
35,S76428,8790
92,S76428,8790
56,S76494,8795
56,S76494B,8796
14,S76591,9927
14,S76920,8670
14,S76962,9015
14,S76971,8218
14,S77322,11198
14,S77330,11344
14,S77354,12335
14,S77360,10787
14,S77645,11771
14,S77675,11489
14,S77680,8181
14,S77799,8529
14,S77858,8971
14,S78023,9218
14,S78063,9226
14,S78222,9454
14,S78259,12469
14,S78275,12659
14,S78319,10878
14,S78322,10588
14,S78329,9429
14,S78333,12546
14,S78349,9381
14,S78352,8989
14,S78384,8842
14,S78393,8867
14,S78407,10173
14,S78412,10696
14,S78415,10656
14,S78524,11658
118,S8009,23534
118,S82207,12169
118,S82247,11621
14,S82295,10626
118,S82405,12068
118,S83342,8277
15,S87333,10984
77,S87333,10984
14,S8737A,23373
14,S8737B,23371
32,S87740,10338
32,S88683,12386
32,S89499,11070
77,S90296,10052
118,S90296,10052
14,S92323,3723
14,S93611,3781
35,S94002,7144
14,S94192,4547
14,S94225,3662
14,S94252,4888
118,S94288,6723
14,S94379,6490
14,S94381,8028
14,S94986,7943
15,S95160,7769
15,S95160B,7766
14,S95819,6613
118,S99624,6304
54,SAN1,24722
56,SAO111012,1551
93,SAO111012,1551
56,SAO11907,22980
93,SAO11907,22980
14,SAO123480,2059
14,SAO123515,2082
14,SAO208078,32142
97,SAO3430,23672
14,SAO54780,13142
105,SAqr,29525
32,SCHIL43849,10590
32,SCHIL43863,10576
32,SCHILL85203,9294
32,SCHILL86696,9408
32,SCHILL88159,9528
105,SCMi,2612
14,SCRA,32445
105,SCet,26602
105,SCol,31691
105,SCrB,13321
105,SCra,32445
105,SDel,6707
88,SERGE0828,19221
88,SERGE0841,19170
88,SERGE0874,19155
88,SERGE0902,18902
88,SERGE0908,19149
88,SERGE0926,19132
88,SERGE0931,19161
88,SERGE0938,19204
88,SERGE0950,18985
88,SERGE0979,19021
88,SERGE0987,18809
88,SERGE0988,19188
88,SERGE1013,19207
88,SERGE1023,18804
88,SERGE1116,18714
88,SERGE1128,18691
88,SERGE1162,18980
88,SERGE1187,18754
88,SERGE1205,19193
88,SERGE1207,19243
88,SERGE1222,18952
88,SERGE1276,18835
88,SERGE1280,18820
88,SERGE1288,18812
88,SERGE1290,18865
88,SERGE1316,19203
88,SERGE1320,18925
88,SERGE1325,18899
88,SERGE1359,19093
88,SERGE1401,18919
88,SERGE1402,19202
88,SERGE1411,19062
88,SERGE1412,18897
88,SERGE1443,19094
88,SERGE1460,19087
88,SERGE1489,19028
88,SERGE1527,18868
88,SERGE1579,19214
88,SERGE2018,19702
88,SERGE2028,19681
88,SERGE2031,19705
88,SERGE2072,19395
88,SERGE2115,19774
88,SERGE2143,19312
88,SERGE2144,19850
88,SERGE2172,19646
88,SERGE2188,19819
88,SERGE2193,19881
88,SERGE2251,19784
88,SERGE2256,19352
88,SERGE2259N,19976
88,SERGE2259S,19975
88,SERGE2268,19856
88,SERGE2270,19927
88,SERGE2271,19778
88,SERGE2278,19939
88,SERGE2291,19898
88,SERGE2303,19822
88,SERGE2321,19486
88,SERGE2330,19384
88,SERGE2347,19451
88,SERGE2347E,19452
88,SERGE2347W,19450
88,SERGE2353,19306
88,SERGE2356,19734
88,SERGE2364,19674
88,SERGE2406,19460
88,SERGE2416,19931
88,SERGE2423,19355
88,SERGE2436,19860
88,SERGE2442,19949
88,SERGE2468,19710
88,SERGE2489,19928
88,SERGE2498,19474
88,SERGE2523,19794
88,SERGE2546,19816
88,SERGE2547,19399
88,SERGE2556,19788
88,SERGE2573,19587
88,SERGE2583,19581
88,SERGE2594,19578
88,SERGE2606,19547
88,SERGE2615,19544
88,SERGE2624,19620
88,SERGE2639N,19600
88,SERGE2639S,19599
88,SERGE2642,19548
88,SERGE2643,19538
88,SERGE2647,19640
88,SERGE3040,20081
88,SERGE3071,20051
88,SERGE3095,20082
88,SERGE3131,20078
88,SERGE3151,20123
55,SG001NW,31980
55,SG001SE,31985
55,SG002NW,31191
55,SG002SE,31193
55,SG003NE,32343
55,SG003SW,32351
55,SG004SW,30974
55,SG005E,30964
55,SG005W,30965
55,SG006NE,31769
55,SG006SW,31771
55,SG007NW,31333
55,SG007SE,31338
55,SG008NW,31978
55,SG008SE,31986
55,SG009NE,32389
55,SG009SW,32390
55,SG010N,31801
55,SG010S,31808
55,SG011NW,32504
55,SG011SE,32507
55,SG012E,32297
55,SG012W,32296
55,SG013N,31351
55,SG013NN,31350
55,SG013S,31391
55,SG014NW,32218
55,SG014SE,32223
55,SG015N,30951
55,SG015S,30959
55,SG016NW,31616
55,SG016SE,31619
55,SG017E,31983
55,SG017W,31982
55,SG018NE,32046
55,SG018SW,32053
55,SG019NW,31432
55,SG019SE,31440
55,SG020NE,31760
55,SG020SW,31766
55,SG021NE,32316
55,SG021SW,32320
55,SG022NE,31161
55,SG022SW,31167
55,SG023S,30862
55,SG024N,30859
55,SG024S,30860
55,SG025NW,32362
55,SG025SE,32363
55,SG026N,32371
55,SG026S,32376
55,SG027NW,31070
55,SG027SE,31075
55,SG028NW,32225
55,SG028SE,32230
55,SG029NE,32455
55,SG029SW,32460
55,SG030NW,30878
55,SG030SE,30881
55,SG031NE,31233
55,SG031SW,31240
